term_uuid	lbl	KEEP	gtc_ids	n_sources	n_distinct_src_lbls	distinct_src_lbls	exact_synonyms	definition	classification	sources	REVIEW_ACTION	SPLIT_INTO_LABELS	NOTES
GSD:4327ef94-5fff-5d27-8f23-207afe82a8d1	Lewis b	TRUE	G39211DH; G00048MO; G48600JD; G09552LA; G14300ZJ; G97501MA; G00052MO; G49963IQ	22	9	A Lewis b; A-Leb; H type 1 Lewis b; LeB; Leb; Lewis B; Lewis b; Lewis b (Leb); Lewis b (Lewis b)	Le(b); Lewis(b); Le^b; Leb; A Leb; Leb-6; Leb-4; H type 1 Leb		Named Functional Motif	SRC:CUMMINGS|Lewis b; SRC:EOG_VARKI_4E|Lewis b; SRC:GLYCOEPITOPE|Lewis b; SRC:GLYCOMOTIF_CCRC|Lewis b; SRC:GLYCOMOTIF_GDV|Lewis b (Leb); SRC:GLYCOMOTIF_GDV|Lewis b (Lewis b); SRC:GLYCOMOTIF_GGM|Lewis b; SRC:GSD_GLYGEN_V0|Lewis b; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|Lewis b; SRC:PUBDICT_GLYCAN_MOTIF|A Lewis b; SRC:PUBDICT_GLYCAN_MOTIF|A-Leb; SRC:PUBDICT_GLYCAN_MOTIF|H type 1 Lewis b; SRC:PUBDICT_GLYCAN_MOTIF|Leb; SRC:PUBDICT_GLYCAN_MOTIF|Lewis b; SRC:PUBDICT_GLYCAN_MOTIF|Lewis b (Leb); SRC:PUBDICT_GLYCAN_MOTIF|Lewis b (Lewis b); SRC:PUBDICT_GLYCOSMOS|Lewis b; SRC:PUBDICT_MOTIF_GTC|LeB; SRC:PUBDICT_MOTIF_GTC|Lewis B; SRC:SUGARBIND|A Lewis b; SRC:SUGARBIND|H type 1 Lewis b; SRC:SUGARBIND|Lewis b			
GSD:57e63550-a1b1-4cbb-8604-777f6cce2811	Lewis b pentaose	TRUE		1	1	Lewis b pentaose			Lewis antigens	SRC:BIOOLIGO|Lewis b pentaose			
GSD:03648009-63c5-4e93-88b7-61b53acaac8f	Lewis b tetraose	TRUE		1	1	Lewis b tetraose			Lewis antigens	SRC:BIOOLIGO|Lewis b tetraose			
GSD:238174fc-9005-4104-bee9-6c218e31ff85	Lewis b/y Like	TRUE	G20009SF	1	1	Lewis b/y Like				SRC:PUBDICT_GLYCAN_MOTIF|Lewis b/y Like			
GSD:85fcc7ad-9d7a-4658-b771-22a9f11bb9f6	Lewis c	TRUE	G00049MO	3	2	Lewis C; Lewis c			Lewis antigens	SRC:BIOOLIGO|Lewis c; SRC:PUBDICT_GLYCAN_MOTIF|Lewis C; SRC:PUBDICT_MOTIF_GTC|Lewis C			
GSD:4a7b7959-ad67-40bc-a61d-c13cbbf24aa5	Lewis D	TRUE	G00050MO	2	1	Lewis D				SRC:PUBDICT_GLYCAN_MOTIF|Lewis D; SRC:PUBDICT_MOTIF_GTC|Lewis D			
GSD:89ba627c-cee9-5954-982f-3410e75fb006	Lewis x	TRUE	G00051MO; G01187XC; G45673KX; G79535HZ; G81516LH	20	8	Lewis X; Lewis x; Lewis x   (SSEA-1); Lewis x (Lex) (SSEA-1); Lewis x triaose [SSEA-1]; LeX; Lex; Lex_Lex	Lex; Galbeta1-4(Fucalpha1-3)GlcNAc; Lewis x trisaccharide; Le(X); Le^x; SSEA-1; Lex-3; Lex-5; Lex) (SSEA-1	A Lewis blood group antigen with structure α-L-Fucp-(1→3)-[β-D-Galp-(1→4)]-D-GlcpNAc where the glucosamine at the reducing end has β-configuration at its anomeric centre. Commonly known as Lewis x trisaccharide or Lex.[CHEBI:59294]	Named Functional Motif	SRC:BIOOLIGO|Lewis x triaose [SSEA-1]; SRC:CUMMINGS|Lewis x; SRC:EOG_VARKI_4E|Lewis x; SRC:GLYCOEPITOPE|Lewis x; SRC:GLYCOMOTIF_CCRC|Lewis x; SRC:GLYCOMOTIF_GDV|Lewis X; SRC:GLYCOMOTIF_GDV|Lewis x   (SSEA-1); SRC:GLYCOMOTIF_GGM|Lewis x; SRC:GSD_GLYGEN_V0|Lewis x; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|Lewis x; SRC:PUBDICT_GLYCAN_MOTIF|Lewis x; SRC:PUBDICT_GLYCAN_MOTIF|Lewis x   (SSEA-1); SRC:PUBDICT_GLYCAN_MOTIF|Lewis x (Lex) (SSEA-1); SRC:PUBDICT_GLYCAN_MOTIF|Lex; SRC:PUBDICT_GLYCAN_MOTIF|Lex_Lex; SRC:PUBDICT_GLYCONAVI_NAME|Lex; SRC:PUBDICT_GLYCOSMOS|Lewis x; SRC:PUBDICT_MOTIF_GTC|LeX; SRC:PUBDICT_MOTIF_GTC|Lewis X; SRC:SUGARBIND|Lewis x			
GSD:28e24e5c-b8f2-4ba3-bab9-dd8f0a50516d	Lewis x on Core 2	TRUE		1	1	Lewis x on Core 2			Lewis antigens	SRC:BIOOLIGO|Lewis x on Core 2			
GSD:608d1147-c878-499b-9d77-2f19e9b99993	Lewis X tetraose [Gal-(Fuc)-GlcNAc-Gal]	TRUE		2	2	Lewis X tetraose; Lewis X tetraose [Gal-(Fuc)-GlcNAc-Gal]			Lewis antigens	SRC:BIOOLIGO|Lewis X tetraose; SRC:BIOOLIGO|Lewis X tetraose [Gal-(Fuc)-GlcNAc-Gal]			
GSD:c05f267e-fa66-4b1a-bd6c-4a250acb5376	Lewis y	TRUE	G00052MO; G49963IQ; G89659QV; G54826OZ; G89208KM	21	10	A-Ley; B-Ley; Blood group H (type 2)  (Lewis Y); Blood group H (type 2) - Lewis y; Lewis Y; Lewis y; Lewis y (Lewis Y); Lewis y tetraose [Blood group H type 2]; LeY; Ley	LeY; Le(y); Ley; Le^y; Ley-4; Ley-6; H-Ley; H-Le^y	A Lewis blood group antigen which is a branched amino tetrasaccharide with structure alpha-L-Fucp-(1-&gt;2)-beta-D-Galp-(1-&gt;4)-[alpha-L-Fucp-(1-&gt;3)]-beta-D-GlcpNAc, consisting of consisting of N-acetyl-beta-D-glucosamine at the reducing end having an alpha-L-fucosyl residue attached at the 3-position and an alpha-L-fucosyl-(1→2)-beta-D-galactosyl moiety attached at the 4-position. A cance...	Glycosphingolipid	SRC:BIOOLIGO|Lewis y tetraose [Blood group H type 2]; SRC:CUMMINGS|Lewis y; SRC:GLYCOEPITOPE|Lewis y; SRC:GLYCOMOTIF_CCRC|Lewis y; SRC:GLYCOMOTIF_GDV|Blood group H (type 2)  (Lewis Y); SRC:GLYCOMOTIF_GDV|Lewis y (Lewis Y); SRC:GLYCOMOTIF_GGM|Blood group H (type 2) - Lewis y; SRC:GLYCOMOTIF_GGM|Lewis y; SRC:GSD_GLYGEN_V0|Lewis y; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|Lewis y; SRC:PUBDICT_GLYCAN_MOTIF|A-Ley; SRC:PUBDICT_GLYCAN_MOTIF|B-Ley; SRC:PUBDICT_GLYCAN_MOTIF|Blood group H (type 2)  (Lewis Y); SRC:PUBDICT_GLYCAN_MOTIF|Lewis y; SRC:PUBDICT_GLYCAN_MOTIF|Ley; SRC:PUBDICT_GLYCONAVI_ABBREV|Ley; SRC:PUBDICT_GLYCONAVI_NAME|Ley; SRC:PUBDICT_GLYCOSMOS|Lewis y; SRC:PUBDICT_MOTIF_GTC|LeY; SRC:PUBDICT_MOTIF_GTC|Lewis Y; SRC:SUGARBIND|Lewis y			
GSD:03913360-7c86-4ed9-a762-d8deeb917f51	Lewis y (extended) / hexasaccharide	TRUE	G69030AU	4	3	Lewis y (extended); Lewis y (extended) / Hexasaccharide; Lewis y (extended) / hexasaccharide				SRC:GLYCOEPITOPE|Lewis y (extended) / Hexasaccharide; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|Lewis y (extended) / hexasaccharide; SRC:PUBDICT_GLYCAN_MOTIF|Lewis y (extended); SRC:PUBDICT_GLYCAN_MOTIF|Lewis y (extended) / Hexasaccharide			
GSD:0df49418-da9b-4b81-b633-c61e0fce8c6c	Lewis y Lewis x	TRUE		1	1	Lewis y Lewis x			Lewis antigens	SRC:BIOOLIGO|Lewis y Lewis x			
GSD:f9e58d15-9405-4205-9fb0-d3f019be366a	Lewis y pentaose	TRUE		1	1	Lewis y pentaose			Lewis antigens	SRC:BIOOLIGO|Lewis y pentaose			
GSD:736f2d8a-4f58-477a-a9d1-f11223ed1c79	Lex	TRUE		1	1	Lex				SRC:PUBDICT_GLYCONAVI_ABBREV|Lex			
GSD:16bf03cf-e3de-43f0-b855-f12e6df2b1e2	Lex-LeA	TRUE		2	1	Lex-LeA				SRC:PUBDICT_GLYCONAVI_ABBREV|Lex-LeA; SRC:PUBDICT_GLYCONAVI_NAME|Lex-LeA			
GSD:1f33d8f8-04bd-4a02-bac2-eac3eb248842	Ley -Lex	TRUE		2	1	Ley -Lex				SRC:PUBDICT_GLYCONAVI_ABBREV|Ley -Lex; SRC:PUBDICT_GLYCONAVI_NAME|Ley -Lex			
GSD:4391fac6-ad0f-4c81-b10f-94186757eca6	Ley-Di-Lex	TRUE		2	1	Ley-Di-Lex				SRC:PUBDICT_GLYCONAVI_ABBREV|Ley-Di-Lex; SRC:PUBDICT_GLYCONAVI_NAME|Ley-Di-Lex			
GSD:29cf4976-eff8-5c90-b2ce-05ee2f1e908a	lipid A core oligosaccharide	TRUE	G00022MO	2	2	lipid A core oligosaccharide; LPS core			Glycolipid	SRC:EOG_VARKI_4E|lipid A core oligosaccharide; SRC:PUBDICT_GLYCAN_MOTIF|LPS core			
GSD:97780e7f-7a97-52e0-bcef-62e033517882	lipo-chitooligosaccharide	TRUE		1	1	lipo-chitooligosaccharide	LCO; lipochitooligosaccharide		Glycolipid	SRC:EOG_VARKI_4E|lipo-chitooligosaccharide			
GSD:5ce320b8-ced2-5597-9134-b409afd7632f	lipoglycan	TRUE		1	1	lipoglycan			Others	SRC:EOG_VARKI_4E|lipoglycan			
GSD:755bd8b9-fb88-5107-b53c-4a9fa6a0f664	lipopeptidophosphoglycan	TRUE		1	1	lipopeptidophosphoglycan	LPPG		Others	SRC:EOG_VARKI_4E|lipopeptidophosphoglycan			
GSD:dea28036-c3f0-562f-9196-0d68504e1445	lipophosphoglycan	TRUE		1	1	lipophosphoglycan	LPG		Glycolipid	SRC:EOG_VARKI_4E|lipophosphoglycan			
GSD:ce35d9a0-c346-5335-8128-5430003359c9	lipopolysaccharide	TRUE	G00022MO	2	2	lipopolysaccharide; LPS	LPS		Glycolipid	SRC:EOG_VARKI_4E|lipopolysaccharide; SRC:PUBDICT_MOTIF_GTC|LPS			
GSD:e44b5779-9508-562c-9490-a76618c6623a	lipoteichoic acid	TRUE		1	1	lipoteichoic acid	LTA		Polysaccharide	SRC:EOG_VARKI_4E|lipoteichoic acid			
GSD:2854dc6d-6f2d-4897-9495-fdc14e43aae3	LN	TRUE		2	1	LN				SRC:PUBDICT_GLYCONAVI_ABBREV|LN; SRC:PUBDICT_GLYCONAVI_NAME|LN			
GSD:dce1b9ea-ed4e-4d66-a7eb-e5c36d64413c	LN	TRUE	G04616ST	2	1	LN			GlycoMotif CCRC motif	SRC:GLYCOMOTIF_CCRC|LN; SRC:PUBDICT_GLYCAN_MOTIF|LN			
GSD:3426f337-edec-45b1-8bc8-7e8640fb4597	LN3 Type 2 [I antigen]	TRUE		1	1	LN3 Type 2 [I antigen]			Core structures (Type 2)	SRC:BIOOLIGO|LN3 Type 2 [I antigen]			
GSD:647869e8-4cab-4737-a419-d9865a7efd3f	LNFP II	TRUE	G98173LG	1	1	LNFP II				SRC:SUGARBIND|LNFP II			
GSD:288ad3e2-b15e-4909-a2c7-1cbc84e254c5	LNnT	TRUE		2	1	LNnT				SRC:PUBDICT_GLYCONAVI_ABBREV|LNnT; SRC:PUBDICT_GLYCONAVI_NAME|LNnT			
GSD:779a3c6d-04b7-4c9a-b8b1-ed3ed388f784	LNT	TRUE		2	1	LNT				SRC:PUBDICT_GLYCONAVI_ABBREV|LNT; SRC:PUBDICT_GLYCONAVI_NAME|LNT			
GSD:4b0dafbe-1e66-43fa-a92a-9699d8b6844e	LNT-2	TRUE		3	1	LNT-2			Blood group H antigens (Blood group O)	SRC:BIOOLIGO|LNT-2; SRC:PUBDICT_GLYCONAVI_ABBREV|LNT-2; SRC:PUBDICT_GLYCONAVI_NAME|LNT-2			
GSD:fdb7a197-5bcd-4fdc-bdf7-128cdba806dd	LS-hexasaccharide d (3′-SiaLN-LN-LN)	TRUE		2	2	LS-hexasaccharide d (3′-SiaLN-LN-LN); LS-hexasaccharide d (LSTd) Sialyl Lacto N- pentaose d			Sialylated oligosaccharide (Type 2)	SRC:BIOOLIGO|LS-hexasaccharide d (3′-SiaLN-LN-LN); SRC:BIOOLIGO|LS-hexasaccharide d (LSTd) Sialyl Lacto N- pentaose d			
GSD:fe29e276-8d75-4cec-84b0-c077b42d5ea2	LS-tetrasaccharide a (LSTa)	TRUE		1	1	LS-tetrasaccharide a (LSTa)			Sialylated oligosaccharide (Type 1)	SRC:BIOOLIGO|LS-tetrasaccharide a (LSTa)			
GSD:04a18a16-33f1-4b56-9e09-bd06e5b4bd1b	LS-tetrasaccharide d (3′-SiaLN-LN-LN)	TRUE		1	1	LS-tetrasaccharide d (3′-SiaLN-LN-LN)			Sialylated oligosaccharide (Type 2)	SRC:BIOOLIGO|LS-tetrasaccharide d (3′-SiaLN-LN-LN)			
GSD:03fd9689-0623-4acf-8c75-ccd1e06138f7	LSTa	TRUE	G21066IE	1	1	LSTa				SRC:SUGARBIND|LSTa			
GSD:0e8f317a-909f-481c-b11b-0001fdb1c449	LSTc	TRUE	G21938SG	1	1	LSTc				SRC:SUGARBIND|LSTc			
GSD:c49ac36a-4a02-43fb-bdcc-cbf3c0221aff	Lyxose	TRUE		1	1	Lyxose				SRC:PUBDICT_GLYCONAVI_NAME|Lyxose			
GSD:31920366-d0a5-4ca0-b9f7-3b9fceff0283	M3 (N-glycan)	TRUE	G22768VO	1	1	M3 (N-glycan)			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|M3 (N-glycan)			
GSD:b521334b-3fb2-4a74-9379-a44185d69144	M3FX	TRUE	G47379VH; G26295XE	4	1	M3FX				SRC:GLYCOEPITOPE|M3FX; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|M3FX; SRC:PUBDICT_GLYCAN_MOTIF|M3FX; SRC:PUBDICT_GLYCOSMOS|M3FX			
GSD:f5c9087c-f814-4e25-8197-5801209af7e1	M5	TRUE	G32104JU	1	1	M5			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|M5			
GSD:2567d8db-d209-41bb-9f3e-86cc5bc11725	M6	TRUE	G56038AR	1	1	M6			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|M6			
GSD:b09056c6-2f81-4d26-9e20-c4cf7d1406f5	M7	TRUE	G04216GB	1	1	M7			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|M7			
GSD:cbbfc6f4-8a29-49f9-95f8-e151c13f9914	M7AB	TRUE		1	1	M7AB			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|M7AB			
GSD:b0c06d6b-d81c-4b50-95b0-c2372764a0b7	M7AC	TRUE		1	1	M7AC			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|M7AC			
GSD:649ec44c-8ca8-51fc-ab09-791ddb37fde2	M7BC	TRUE		2	1	M7BC			N-Linked Code	SRC:EOG_VARKI_4E|M7BC; SRC:GLYGEN_CURATORS_NCOMPO|M7BC			
GSD:e46355aa-9afd-475b-8df0-ac024fd4e49d	M8	TRUE	G91704UR	1	1	M8			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|M8			
GSD:2fc718c5-7cc7-4eea-8953-ad6fbe516208	M8A	TRUE		1	1	M8A			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|M8A			
GSD:3b8d8834-2436-5048-9e58-0a0c4ed97585	M8B	TRUE		2	1	M8B			N-Linked Code	SRC:EOG_VARKI_4E|M8B; SRC:GLYGEN_CURATORS_NCOMPO|M8B			
GSD:f157d93e-add0-4d35-8495-be2ef2cf73f3	M8C	TRUE		1	1	M8C			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|M8C			
GSD:7a9857d9-21b5-40a1-aa48-deb2cca160d8	M9	TRUE	G26508HK	1	1	M9			Oxford notation	SRC:GLYGEN_CURATORS_NCOMPO|M9			
GSD:6c2edbdf-0e8f-4cd6-ad02-1b204741afb0	maltose	TRUE	G44653LT	3	2	Maltose; maltose				SRC:PUBDICTIONARIES-GLYCAN-IMAGE|maltose; SRC:PUBDICT_GLYCONAVI_NAME|Maltose; SRC:PUBDICT_GLYCOSMOS|maltose			
GSD:8f70d20b-8316-4eb5-b791-e98eb7835021	Man-3 chitobiose core Fuc	TRUE		1	1	Man-3 chitobiose core Fuc			N-linked oligos	SRC:BIOOLIGO|Man-3 chitobiose core Fuc			
GSD:dc08638c-1152-5e27-adb4-2e805b91dffc	Man-6-P-containing N-glycan	TRUE		1	1	Man-6-P-containing N-glycan	M6P-containing glycan		N-Linked Type	SRC:EOG_VARKI_4E|Man-6-P-containing N-glycan			
GSD:dd1653b0-671f-5a14-872b-aaa5a18bcd82	Man3	TRUE	G22768VO	3	2	(Man)3 chitobiose; Man3	Man3GlcNAc2		N-Linked Code	SRC:BIOOLIGO|(Man)3 chitobiose; SRC:EOG_VARKI_4E|Man3; SRC:GLYGEN_CURATORS_NCOMPO|Man3			
GSD:d7aaf087-4381-5ac9-889c-e4793293c978	Man5	TRUE	G32104JU	4	3	(Man)5; Man5; N-Man5 GlcNAc 1-4	Man5GlcNAc2		N-Linked Code	SRC:BIOOLIGO|(Man)5; SRC:BIOOLIGO|N-Man5 GlcNAc 1-4; SRC:EOG_VARKI_4E|Man5; SRC:GLYGEN_CURATORS_NCOMPO|Man5			
GSD:ac85d43d-be44-59fa-a524-580fbff1c6e3	Man6	TRUE	G56038AR	5	4	(Man)6; (Man)6 (GlcNAc)2; Man a1-2 Man a1-6 Man a1-6 (Man a1-2 Man a1-3) Man b1-4 GlcNAc b1-4 GlcNAc b; Man6	Man6GlcNAc2		N-Linked Code	SRC:BIOOLIGO|(Man)6; SRC:BIOOLIGO|(Man)6 (GlcNAc)2; SRC:BIOOLIGO|Man a1-2 Man a1-6 Man a1-6 (Man a1-2 Man a1-3) Man b1-4 GlcNAc b1-4 GlcNAc b; SRC:EOG_VARKI_4E|Man6; SRC:GLYGEN_CURATORS_NCOMPO|Man6			
GSD:76f55f17-29ee-5938-bef1-bee233b36669	Man7	TRUE	G04216GB	3	2	(Man)7; Man7	Man7GlcNAc2		N-Linked Code	SRC:BIOOLIGO|(Man)7; SRC:EOG_VARKI_4E|Man7; SRC:GLYGEN_CURATORS_NCOMPO|Man7			
GSD:652f4ddf-ec6a-59c8-ba0e-46a26173f4b7	Man8	TRUE	G91704UR	2	1	Man8	Man8GlcNAc2		N-Linked Code	SRC:EOG_VARKI_4E|Man8; SRC:GLYGEN_CURATORS_NCOMPO|Man8			
GSD:171cbaf9-e31b-5be4-ab4c-b9a60cf10330	Man9	TRUE	G26508HK	3	2	(Man)9-GlcNAc-GlcNAc; Man9	Man9GlcNAc2		N-Linked Code	SRC:BIOOLIGO|(Man)9-GlcNAc-GlcNAc; SRC:EOG_VARKI_4E|Man9; SRC:GLYGEN_CURATORS_NCOMPO|Man9			
GSD:038734aa-0f88-58d2-9ee6-d2f72d775a65	mannan	TRUE		1	1	mannan			Polysaccharide	SRC:EOG_VARKI_4E|mannan			
GSD:3886ac5c-38b6-4b9f-97f5-d7f881b16c42	Mannosamine	TRUE		1	1	Mannosamine				SRC:PUBDICT_GLYCONAVI_NAME|Mannosamine			
GSD:35dc582f-a47a-48d7-afe6-ddfa2f38b9b0	Mannose	TRUE	G70323CJ	1	1	Mannose				SRC:PUBDICT_GLYCAN_MOTIF|Mannose			
GSD:41a3f071-d24c-4ecc-a57f-7f2f6bd657b2	Mannose	TRUE	G70323CJ	2	1	Mannose	Man; Alpha-linked mannose			SRC:PUBDICT_GLYCONAVI_NAME|Mannose; SRC:SUGARBIND|Mannose			
GSD:19877723-8cc4-55e5-80fb-b478f3358924	mannose-terminated N-glycan	TRUE		1	1	mannose-terminated N-glycan			N-Linked Type	SRC:EOG_VARKI_4E|mannose-terminated N-glycan			
GSD:08ea19f8-5687-56dc-9812-ce892691fca0	mannosylated lipoarabinomannan	TRUE		1	1	mannosylated lipoarabinomannan	ManLAM		Glycolipid	SRC:EOG_VARKI_4E|mannosylated lipoarabinomannan			
GSD:6163ee00-2e73-4298-9acd-70d2cdc05c49	Mannotriose	TRUE	G17780OR; G47395XN; G28528AG	2	2	Manninotriose; Mannotriose				SRC:PUBDICT_GLYCONAVI_NAME|Manninotriose; SRC:SUGARBIND|Mannotriose			
GSD:f2dab9ed-ecb3-569f-ab8a-93c8083d549d	Manα1-2Manα1-2Manα1-6Manα1-4GlcN-inositolphosphoceramide	TRUE		1	1	Manα1-2Manα1-2Manα1-6Manα1-4GlcN-inositolphosphoceramide	fumigatus galactomannan-Manα1–2Manα1–2Manα1–6Manα1–4GlcN-inositolphosphoceramide		IUPAC String	SRC:EOG_VARKI_4E|Manα1-2Manα1-2Manα1-6Manα1-4GlcN-inositolphosphoceramide			
GSD:20de8d28-539e-5869-9718-cf9c103f2fc6	Manα1-3Man disaccharide	TRUE		1	1	Manα1-3Man disaccharide			IUPAC String	SRC:EOG_VARKI_4E|Manα1-3Man disaccharide			
GSD:7480c595-8fc8-5ffa-b750-26ae3fb65f8a	Manβ1-4Glc-ceramide	TRUE		1	1	Manβ1-4Glc-ceramide	Manβ1-4Glc-Cer		IUPAC String	SRC:EOG_VARKI_4E|Manβ1-4Glc-ceramide			
GSD:1cd04026-2429-5e21-a7ab-c21c2150a456	matriglycan	TRUE		1	1	matriglycan			Polysaccharide Repeating Unit	SRC:EOG_VARKI_4E|matriglycan			
GSD:e63eabb8-c141-4fac-b772-f2b80c31afb3	MECA-79	TRUE	G22976NF	1	1	MECA-79				SRC:PUBDICT_GLYCAN_MOTIF|MECA-79			
GSD:dbf44d51-c49b-4738-b0fe-ae6160ff7d1d	Melezitose	TRUE		1	1	Melezitose				SRC:PUBDICT_GLYCONAVI_NAME|Melezitose			
GSD:2e97c20e-d29c-4dbc-a4a9-6f5c1307d6d3	melibiose	TRUE	G66481II; G86123DJ	4	2	Melibiose; melibiose				SRC:PUBDICTIONARIES-GLYCAN-IMAGE|melibiose; SRC:PUBDICT_GLYCONAVI_NAME|Melibiose; SRC:PUBDICT_GLYCOSMOS|melibiose; SRC:SUGARBIND|Melibiose			
GSD:96cf2a55-237d-5a94-8c48-ea3a5399fcc2	methanochondroitin	TRUE		1	1	methanochondroitin			Polysaccharide	SRC:EOG_VARKI_4E|methanochondroitin			
GSD:8f6f737c-2e91-4f67-8d78-0b81d0bfdcdf	mixed-linkage beta glucan	TRUE	G46558JB	4	2	1-3,1-4 beta Glucan; mixed-linkage beta glucan	1-3/1-4 beta glucan			SRC:GLYCOEPITOPE|1-3,1-4 beta Glucan; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|mixed-linkage beta glucan; SRC:PUBDICT_GLYCAN_MOTIF|1-3,1-4 beta Glucan; SRC:PUBDICT_GLYCOSMOS|1-3,1-4 beta Glucan			
GSD:4e6665ed-d0f1-4b2b-bc48-c74d8d020882	Mono-fucosyl LN3	TRUE	G65223RT	1	1	Mono-fucosyl LN3	Mono-fucosyl LN_3		GlycoMotif GGM motif	SRC:GLYCOMOTIF_GGM|Mono-fucosyl LN3			
GSD:e5f7b7de-8f9d-4351-afa0-aad63dc6a426	Mono-fucosyl LN3	TRUE	G65223RT; G80291PD	3	1	Mono-fucosyl LN3			GlycoMotif CCRC motif	SRC:CUMMINGS|Mono-fucosyl LN3; SRC:GLYCOMOTIF_CCRC|Mono-fucosyl LN3; SRC:PUBDICT_GLYCAN_MOTIF|Mono-fucosyl LN3			
GSD:2b192936-42ad-4b0c-b9dc-ed1a702f3724	Mono-fucosyl LN5	TRUE	G64227KZ; G93536PN; G65223RT	6	2	Mono-fucosyl LN; Mono-fucosyl LN5	Mono-fucosyl LN_5		GlycoMotif GGM motif	SRC:CUMMINGS|Mono-fucosyl LN5; SRC:GLYCOMOTIF_CCRC|Mono-fucosyl LN5; SRC:GLYCOMOTIF_GDV|Mono-fucosyl LN; SRC:GLYCOMOTIF_GGM|Mono-fucosyl LN5; SRC:PUBDICT_GLYCAN_MOTIF|Mono-fucosyl LN; SRC:PUBDICT_GLYCAN_MOTIF|Mono-fucosyl LN5			
GSD:d533b4c7-c20d-4839-b14e-1853dd02c295	Mono-sialylated N-glycan from porcine fibrinogen	TRUE		1	1	Mono-sialylated N-glycan from porcine fibrinogen			N-linked oligos	SRC:BIOOLIGO|Mono-sialylated N-glycan from porcine fibrinogen			
GSD:6d8d4be9-d746-5d48-9da6-ca1f0eb3b919	monoantennary N-glycan	TRUE		1	1	monoantennary N-glycan			N-Linked Type	SRC:EOG_VARKI_4E|monoantennary N-glycan			
GSD:9dbd00b1-daa1-5dd7-8643-cfc47dc7f67e	monoglucosylated N-glycan	TRUE		1	1	monoglucosylated N-glycan			N-Linked Type	SRC:EOG_VARKI_4E|monoglucosylated N-glycan			
GSD:2177f0e3-8a9a-436f-8fa5-4c47a475a5c2	Monosialodihexosylganglioside	TRUE	G91237TK	1	1	Monosialodihexosylganglioside				SRC:PUBDICT_GLYCAN_MOTIF|Monosialodihexosylganglioside			
GSD:373603c5-78f9-4fd6-87a0-2b2d5f65f52e	Monosialogangliotetraosylceramide	TRUE	G48558GR	1	1	Monosialogangliotetraosylceramide				SRC:PUBDICT_GLYCAN_MOTIF|Monosialogangliotetraosylceramide			
GSD:6d1bae04-defe-4652-9469-676dbd4ed2cf	monosialyl Gb5	TRUE	G32254QI; G42784QY	13	5	GL-7 globoseries ganglioside; GL-7 globoseries ganglioside (SSEA-4); Monosialyl Gb5; monosialyl Gb5; Sialosyl galactosyl globoside	GL-7 globoseries ganglioside (SSEA-4); Monosialyl Gb5; Sialosyl galactosyl globoside; GL-7 globoseries ganglioside; SSEA-4; Sialosyl gal-globoside; SGG	alpha-Neup5Ac-(2-&gt;3)-beta-D-Galp-(1-&gt;3)-beta-D-GalpNAc-(1-&gt;3)-alpha-D-Galp-(1-&gt;4)-beta-D-Galp-(1-&gt;4)-beta-D-Glcp is a linear amino hexasaccharide comprising β-D-glucose at the reducing end with at the 4-position a β-D-galactosyl-(1→3)-N-acetyl-β-D-glucosaminyl-(1→3)-α-D-galactosyl-(1→4)-β-D-galactosyl moiety, α(2→3)-sialylated at the terminal galactosyl residue.[CHEBI:62313]	Glycosphingolipid	SRC:CUMMINGS|GL-7 globoseries ganglioside; SRC:GLYCOEPITOPE|Monosialyl Gb5; SRC:GLYCOMOTIF_CCRC|GL-7 globoseries ganglioside; SRC:GLYCOMOTIF_GDV|GL-7 globoseries ganglioside (SSEA-4); SRC:GLYCOMOTIF_GGM|GL-7 globoseries ganglioside; SRC:GSD_GLYGEN_V0|monosialyl Gb5; SRC:PUBDICTIONARIES-GLYCAN-IMAGE|monosialyl Gb5; SRC:PUBDICT_GLYCAN_MOTIF|GL-7 globoseries ganglioside; SRC:PUBDICT_GLYCAN_MOTIF|GL-7 globoseries ganglioside (SSEA-4); SRC:PUBDICT_GLYCAN_MOTIF|Monosialyl Gb5; SRC:PUBDICT_GLYCAN_MOTIF|Sialosyl galactosyl globoside; SRC:PUBDICT_GLYCOSMOS|Monosialyl Gb5; SRC:SUGARBIND|Sialosyl galactosyl globoside			
